date,customer_id,product_line,arr,mrr,bookings,expansion_revenue,contraction_revenue,churned_revenue,new_business_revenue,renewal_revenue
2024-07-01,202,Security,152408,12700.67,17544,10887,2359,0,27986,22780
2024-07-01,203,Core Platform,145869,12155.75,3444,19221,5959,0,5237,13855
2024-07-01,204,Enterprise,105600,8800.0,35554,17984,8837,0,14883,37603
2024-07-01,205,Security,104870,8739.17,43469,1320,5089,0,5511,18471
2024-07-01,206,Analytics,95039,7919.92,24732,4534,612,0,21398,28028
2024-07-01,207,AI Suite,81267,6772.25,49231,14068,678,0,828,20977
2024-07-01,208,Enterprise,6371,530.92,4032,11970,5599,93358,10227,36179
2024-07-01,209,AI Suite,142693,11891.08,16926,6567,7674,0,17584,34289
2024-07-01,210,AI Suite,38839,3236.58,48674,17215,3532,0,12093,35860
2024-07-01,211,Core Platform,2182,181.83,25516,3712,1530,40381,20807,27439
2024-07-01,212,Analytics,54466,4538.83,37513,2107,8855,0,8628,39020
2024-07-01,213,AI Suite,43114,3592.83,30359,3241,3334,0,10345,25874
2024-07-01,214,Enterprise,53714,4476.17,13290,671,9063,0,6202,11032
2024-07-01,215,AI Suite,13789,1149.08,25663,1343,9821,0,12710,22734
2024-07-01,216,Security,109507,9125.58,18548,11939,103,0,10242,38138
2024-07-01,217,Enterprise,89517,7459.75,23030,4253,755,0,7718,26719
2024-07-01,218,Enterprise,136214,11351.17,48750,11111,2996,0,198,26309
2024-07-01,219,Core Platform,73353,6112.75,38792,17137,3877,0,4384,20788
2024-07-01,220,Analytics,82743,6895.25,4159,5909,7995,0,22666,21814
2024-07-01,221,Analytics,82829,6902.42,32631,18728,3840,0,3862,33353
2024-07-01,222,Analytics,134218,11184.83,49855,8544,2408,0,12115,24497
2024-07-01,223,Security,146353,12196.08,17680,9808,7925,0,3969,39718
2024-07-01,224,Core Platform,149627,12468.92,11618,8326,2353,0,10707,11095
2024-07-01,225,Security,115924,9660.33,8045,16659,8599,0,6577,3076
2024-07-01,226,Enterprise,111740,9311.67,24024,1116,5625,0,1694,22546
2024-07-01,227,Core Platform,112973,9414.42,30817,19000,7417,0,18349,21180
2024-07-01,228,AI Suite,157583,13131.92,13928,17850,6783,0,24658,8526
2024-07-01,229,Security,149364,12447.0,1762,9266,3065,0,115,24895
2024-07-01,230,Security,77390,6449.17,22701,3299,4975,0,16652,32150
2024-07-01,231,Analytics,53055,4421.25,21514,1722,3908,0,15419,7539
2024-07-01,232,Core Platform,73343,6111.92,19619,17735,1377,0,20363,9259
2024-07-01,233,Enterprise,9706,808.83,45533,13131,3425,99026,20222,7134
2024-07-01,234,Enterprise,20084,1673.67,27201,1482,8289,0,13136,998
2024-07-01,235,Analytics,66441,5536.75,15796,6593,4574,0,16449,28455
2024-07-01,236,Security,82088,6840.67,41758,16364,7120,0,5214,21870
2024-07-01,237,AI Suite,117965,9830.42,22002,15511,1422,0,22455,18873
2024-07-01,238,Core Platform,61070,5089.17,34005,2164,3451,0,26318,1339
2024-07-01,239,Analytics,102524,8543.67,16998,3020,8531,0,3817,35964
2024-07-01,240,Core Platform,6599,549.92,25581,1541,128,0,27760,5219
2024-07-01,241,Analytics,117281,9773.42,25760,12331,7804,0,27647,13690
2024-07-01,242,Analytics,88086,7340.5,41173,1068,8257,0,20073,22441
2024-07-01,243,Core Platform,22568,1880.67,25248,4066,1710,0,2387,24691
2024-07-01,244,Enterprise,36875,3072.92,33624,5493,7583,0,22689,31599
2024-07-01,245,AI Suite,134267,11188.92,42865,7414,4428,0,5770,39998
2024-07-01,246,AI Suite,50960,4246.67,13870,6945,1702,0,29447,18305
2024-07-01,247,Core Platform,41616,3468.0,36653,15020,3824,0,14567,27689
2024-07-01,248,Core Platform,49330,4110.83,10383,10338,8931,0,15921,30245
2024-07-01,249,AI Suite,21838,1819.83,40592,5451,8578,0,26921,37338
2024-07-01,250,Analytics,36122,3010.17,38973,14075,2635,0,8917,34688
2024-07-01,251,Core Platform,83499,6958.25,10110,9666,7038,0,21833,2328
2024-07-01,252,Security,19494,1624.5,19743,10694,6769,0,16681,3660
2024-07-01,253,Analytics,66966,5580.5,46105,3970,7831,0,8923,12983
2024-07-01,254,Core Platform,0,0.0,34027,4960,5896,31253,6638,12879
2024-07-01,255,AI Suite,160768,13397.33,22693,19710,6231,0,11585,7789
2024-07-01,256,Enterprise,67636,5636.33,5028,15240,6860,0,9240,38041
2024-07-01,257,Enterprise,114629,9552.42,30261,15982,4883,0,25071,24886
2024-07-01,258,Security,141229,11769.08,7466,7673,5292,0,13535,12988
2024-07-01,259,Enterprise,62871,5239.25,21824,5085,2935,0,14098,15479
2024-07-01,260,Enterprise,99979,8331.58,37616,17478,4378,0,21500,24877
2024-07-01,261,Enterprise,122902,10241.83,7155,9031,6105,0,16961,19774
2024-07-01,262,Security,22439,1869.92,8075,9293,7740,0,5383,38759
2024-07-01,263,Analytics,120529,10044.08,18679,17016,7186,0,22311,8918
2024-07-01,264,Enterprise,34018,2834.83,41163,4547,1744,0,12187,36298
2024-07-01,265,Analytics,97311,8109.25,42551,7601,8901,0,10962,22365
2024-07-01,266,Security,75981,6331.75,32697,18877,358,0,1353,7161
2024-07-01,267,AI Suite,23678,1973.17,4504,6747,2924,0,16424,4815
2024-07-01,268,Core Platform,118000,9833.33,22389,10240,5023,0,6636,24524
2024-07-01,269,Core Platform,95214,7934.5,2942,8477,6937,0,415,31883
2024-07-01,270,Enterprise,23590,1965.83,35204,17907,8108,0,14705,11565
2024-07-01,271,Analytics,113413,9451.08,43241,957,2893,0,2608,29071
2024-07-01,272,AI Suite,1452,121.0,39655,8582,7130,88879,28311,21664
2024-07-01,273,AI Suite,82894,6907.83,43683,8351,3677,0,23525,34595
2024-07-01,274,Security,134554,11212.83,23385,3831,1540,0,11260,2614
2024-07-01,275,Security,12162,1013.5,41113,6729,9130,0,13246,12902
2024-07-01,276,Enterprise,101901,8491.75,13513,6127,5339,0,18382,14689
2024-07-01,277,AI Suite,26953,2246.08,36862,14411,3985,0,20489,11921
2024-07-01,278,Security,23380,1948.33,37800,1592,3555,0,6508,22810
2024-07-01,279,Core Platform,28575,2381.25,25018,12761,7546,0,12558,34131
2024-07-01,280,AI Suite,87781,7315.08,46116,18740,2205,0,11969,24050
2024-07-01,281,Security,28026,2335.5,45021,4045,4471,0,20682,23299
2024-07-01,282,Analytics,100885,8407.08,28233,3382,4271,0,7005,17239
2024-07-01,283,Core Platform,103318,8609.83,2544,3658,3018,0,14377,3495
2024-07-01,284,Core Platform,88720,7393.33,9813,9457,6737,0,11225,20289
2024-07-01,285,Analytics,138372,11531.0,16974,2555,8106,0,25525,16593
2024-07-01,286,AI Suite,17946,1495.5,22819,10058,7138,0,4381,20417
2024-07-01,287,Analytics,142992,11916.0,26370,13009,8923,0,14349,12604
2024-07-01,288,Analytics,35019,2918.25,3412,7278,3452,0,574,39089
2024-07-01,289,Core Platform,156808,13067.33,23565,19191,5406,0,29389,23022
2024-07-01,290,Enterprise,122065,10172.08,17041,19376,2421,0,1750,29475
2024-07-01,291,Enterprise,117123,9760.25,17185,4774,1876,0,10654,14645
2024-07-01,292,Security,47101,3925.08,34397,16709,8642,0,19690,9492
2024-07-01,293,Core Platform,124459,10371.58,19465,15745,6905,0,2861,17773
2024-07-01,294,Enterprise,23937,1994.75,25070,3820,9629,0,13209,37263
2024-07-01,295,Enterprise,121166,10097.17,25365,14797,4373,0,4984,36613
2024-07-01,296,Analytics,106937,8911.42,40198,801,2818,0,15987,206
2024-07-01,297,Core Platform,132107,11008.92,20911,1825,7946,0,16662,37498
2024-07-01,298,Analytics,64154,5346.17,5933,5700,5217,0,22262,23521
2024-07-01,299,Security,45577,3798.08,15218,9252,327,0,20832,29577
2024-07-01,300,Security,28977,2414.75,17611,723,2252,0,4612,8032
2024-07-01,301,Analytics,141572,11797.67,49278,7808,1627,0,12301,9417
2024-07-01,302,Core Platform,148616,12384.67,32000,13837,3892,0,4217,31286
2024-07-01,303,Enterprise,121090,10090.83,14155,5117,886,0,29263,33920
2024-07-01,304,Security,54244,4520.33,18262,12210,497,0,8509,4306
2024-07-01,305,Analytics,135467,11288.92,25233,10296,1853,0,15607,26999
2024-07-01,306,Core Platform,45698,3808.17,6581,12046,3451,0,7235,7802
2024-07-01,307,Security,32463,2705.25,46170,7941,7887,0,24437,12859
2024-07-01,308,Enterprise,29926,2493.83,10322,12782,9204,0,12784,32697
2024-07-01,309,AI Suite,46979,3914.92,26269,5593,1689,0,27118,22668
2024-07-01,310,Core Platform,136903,11408.58,43064,5160,5420,0,19787,28228
2024-07-01,311,Core Platform,50917,4243.08,30716,13183,4179,0,23106,6369
2024-07-01,312,Security,103755,8646.25,16104,14383,1493,0,18528,35493
2024-07-01,313,Analytics,42821,3568.42,42873,12619,7676,0,10580,15285
2024-07-01,314,AI Suite,43764,3647.0,48765,4524,4051,0,23574,25030
2024-07-01,315,Enterprise,72038,6003.17,14483,12407,6270,0,19279,21496
2024-07-01,316,Core Platform,99394,8282.83,31429,9216,6417,0,21465,5224
2024-07-01,317,Analytics,12169,1014.08,27623,8608,8542,0,14801,18612
2024-07-01,318,Security,39682,3306.83,32772,19578,854,0,9241,3077
2024-07-01,319,Core Platform,74690,6224.17,28321,6162,6752,0,5220,2258
2024-07-01,320,AI Suite,54566,4547.17,23832,7854,9629,0,6201,13501
2024-07-01,321,Enterprise,72192,6016.0,32405,3604,7241,0,26682,25445
2024-07-01,322,Core Platform,101439,8453.25,44380,5466,4795,0,9678,6068
2024-07-01,323,Security,95835,7986.25,3507,18356,5551,0,13701,19014
2024-07-01,324,Core Platform,92687,7723.92,6167,9800,198,0,18048,26595
2024-07-01,325,AI Suite,36790,3065.83,9822,500,3379,0,10663,12279
2024-07-01,326,Security,7678,639.83,30411,13167,5489,94493,22214,38594
2024-07-01,327,AI Suite,105631,8802.58,42882,10005,3947,0,19626,31576
2024-07-01,328,AI Suite,132920,11076.67,46015,4311,4271,0,8450,38944
2024-07-01,329,Core Platform,93182,7765.17,19523,6213,9957,0,11618,34174
2024-07-01,330,Core Platform,49745,4145.42,41882,3116,9752,0,12088,26337
2024-07-01,331,Enterprise,47425,3952.08,44121,14746,8177,0,3382,23339
2024-07-01,332,AI Suite,139443,11620.25,28938,10943,3226,0,22924,39010
2024-07-01,333,Security,61852,5154.33,30729,18917,2904,0,24185,9651
2024-07-01,334,Security,116368,9697.33,25346,6615,8871,0,16663,21101
2024-07-01,335,Analytics,57754,4812.83,28384,9852,8590,0,17499,37685
2024-07-01,336,Security,147014,12251.17,34472,19735,6102,0,28707,35436
2024-07-01,337,AI Suite,56895,4741.25,1446,2628,4192,0,23313,28388
2024-07-01,338,AI Suite,125754,10479.5,34934,15423,9299,0,20504,31725
2024-07-01,339,Security,21427,1785.58,16993,9415,1226,0,10654,3205
2024-07-01,340,Enterprise,13531,1127.58,33310,13888,9756,0,21786,25873
2024-07-01,341,Analytics,144548,12045.67,21931,16606,2368,0,25432,29712
2024-07-01,342,Core Platform,9431,785.92,12382,876,9363,0,11980,38294
2024-07-01,343,Analytics,32879,2739.92,18693,15233,9632,0,20508,13672
2024-07-01,344,Security,84000,7000.0,32271,13435,4919,0,9950,29909
2024-07-01,345,Analytics,65769,5480.75,2805,19450,7269,0,19710,26040
2024-07-01,346,Security,128751,10729.25,45275,11014,471,0,12206,9746
2024-07-01,347,AI Suite,47708,3975.67,16686,15175,7225,0,29294,3674
2024-07-01,348,Analytics,95723,7976.92,26786,13497,8923,0,16311,19244
2024-07-01,349,Core Platform,25948,2162.33,41501,13734,8750,0,29856,26716
2024-07-01,350,Security,38738,3228.17,27822,17898,8623,0,1906,34489
2024-07-01,351,Core Platform,136687,11390.58,1271,7322,8916,0,1311,12120
2024-07-01,352,Core Platform,95201,7933.42,15610,4920,3265,0,4009,11931
2024-07-01,353,Enterprise,153628,12802.33,36550,15378,5867,0,24807,28129
2024-07-01,354,Enterprise,7715,642.92,12926,17108,9393,11186,1203,21656
2024-07-01,355,AI Suite,119920,9993.33,1162,16444,3726,0,585,36710
2024-07-01,356,Enterprise,29250,2437.5,37726,9151,6304,0,23297,14984
2024-07-01,357,Analytics,45670,3805.83,6499,11780,5647,0,24240,2987
2024-07-01,358,Enterprise,42583,3548.58,3130,11971,1908,0,19508,11124
2024-07-01,359,Security,16509,1375.75,21039,16007,5599,0,13192,5038
2024-07-01,360,Analytics,41827,3485.58,2110,18391,275,0,26304,6611
2024-07-01,361,Security,86964,7247.0,13694,8275,4344,0,24844,2228
2024-07-01,362,Enterprise,79320,6610.0,17623,19540,2786,0,12562,31406
2024-07-01,363,Analytics,159372,13281.0,35789,18770,8557,0,22847,21146
2024-07-01,364,AI Suite,90319,7526.58,17294,88,3814,0,8074,22249
2024-07-01,365,AI Suite,96405,8033.75,25981,10304,6421,0,25502,38056
2024-07-01,366,AI Suite,37894,3157.83,19719,4722,5042,0,21347,8773
2024-07-01,367,Enterprise,164138,13678.17,24678,16069,35,0,25782,37715
2024-07-01,368,Security,41063,3421.92,49427,16637,3027,0,16366,39918
2024-07-01,369,Analytics,142589,11882.42,13511,15614,2340,0,7003,21523
2024-07-01,370,Analytics,152653,12721.08,1908,12024,2175,0,7300,32083
2024-07-01,371,Analytics,74313,6192.75,47113,19450,8203,0,24119,21079
2024-07-01,372,Security,39285,3273.75,49064,6441,4387,0,736,11
2024-07-01,373,Enterprise,31073,2589.42,30064,2285,6506,0,29595,36617
2024-07-01,374,Core Platform,90274,7522.83,11675,6049,5134,0,15500,39914
2024-07-01,375,Analytics,108921,9076.75,1836,2676,9692,0,20223,18389
2024-07-01,376,Analytics,87507,7292.25,10672,18267,146,0,20093,17553
2024-07-01,377,Enterprise,116775,9731.25,39300,6175,690,0,26352,30687
2024-07-01,378,Security,12847,1070.58,29463,3892,2612,0,1384,29133
2024-07-01,379,Core Platform,90731,7560.92,35055,19303,3535,0,18954,30102
2024-07-01,380,Core Platform,109672,9139.33,45859,15036,3422,0,25426,9142
2024-07-01,381,Analytics,3098,258.17,3113,2298,7381,0,5649,33285
2024-07-01,382,Security,114398,9533.17,20011,1269,7163,0,23339,22265
2024-07-01,383,Security,72252,6021.0,11497,17445,9949,0,16902,26568
2024-07-01,384,Security,71963,5996.92,23626,8085,5134,0,1452,21971
2024-07-01,385,Enterprise,123261,10271.75,31535,15897,2231,0,15878,3852
2024-07-01,386,Analytics,98783,8231.92,2060,3153,5201,0,29056,30559
2024-07-01,387,AI Suite,25925,2160.42,17174,19248,2358,0,9091,26110
2024-07-01,388,Analytics,97450,8120.83,10549,17709,3953,0,21104,10792
2024-07-01,389,Core Platform,58025,4835.42,21978,19051,5298,0,23356,3257
2024-07-01,390,Security,134902,11241.83,47546,15864,1211,0,23414,36909
2024-07-01,391,Security,72578,6048.17,16024,12118,2856,0,15015,15158
2024-07-01,392,AI Suite,58122,4843.5,14085,14055,3635,0,9885,21584
2024-07-01,393,Core Platform,133895,11157.92,2573,631,444,0,6755,13160
2024-07-01,394,Security,144004,12000.33,40009,2182,6740,0,6614,38922
2024-07-01,395,Security,95881,7990.08,23218,17388,1556,0,22033,5076
2024-07-01,396,Enterprise,48104,4008.67,46778,16160,59,0,6329,15741
2024-07-01,397,Core Platform,145141,12095.08,48811,15919,3367,0,3390,37817
2024-07-01,398,AI Suite,34221,2851.75,26570,10339,5784,0,22234,18838
2024-07-01,399,Analytics,105866,8822.17,17218,5982,6240,0,6397,11323
2024-07-01,400,Analytics,125169,10430.75,5254,10504,6019,0,24676,20735
2024-07-01,401,Security,43112,3592.67,10898,10523,1163,0,411,30815
2024-07-01,402,Security,28024,2335.33,23585,16919,5634,0,27164,35754
2024-07-01,403,Analytics,11844,987.0,18193,6855,1501,0,25096,10786
2024-07-01,404,Security,19209,1600.75,13614,8294,5754,0,11833,18917
2024-07-01,405,Analytics,156357,13029.75,24015,18537,4487,0,15870,32757
2024-07-01,406,Core Platform,72021,6001.75,22973,1175,9281,0,23010,37901
2024-07-01,407,Analytics,122857,10238.08,42911,11999,1369,0,22542,25222
2024-07-01,408,Analytics,11840,986.67,10484,2947,4401,0,29626,22234
2024-07-01,409,Security,102962,8580.17,34466,12949,7688,0,22794,31510
2024-07-01,410,Security,135940,11328.33,47834,3838,5197,0,23903,4120
2024-07-01,411,Analytics,142975,11914.58,1205,18507,8832,0,28694,13321
2024-07-01,412,AI Suite,107696,8974.67,2881,14578,2764,0,23172,16592
2024-07-01,413,Enterprise,43471,3622.58,1764,18941,3641,0,7866,14293
2024-07-01,414,Analytics,83145,6928.75,29038,3074,4871,0,4576,31093
2024-07-01,415,Enterprise,144765,12063.75,22262,12067,7523,0,3741,20194
2024-07-01,416,Analytics,49799,4149.92,47105,8046,2169,0,2638,36931
2024-07-01,417,Analytics,99569,8297.42,9312,1557,8741,0,17528,24017
2024-07-01,418,AI Suite,11459,954.92,32039,5807,6100,0,9087,39823
2024-07-01,419,Analytics,123251,10270.92,14846,16817,6525,0,25470,6646
2024-07-01,420,Analytics,129157,10763.08,10882,1681,7404,0,11471,20643
2024-07-01,421,Analytics,64860,5405.0,46247,4166,4694,0,848,39303
2024-07-01,422,Analytics,28735,2394.58,32663,11644,9294,0,26924,21382
2024-07-01,423,Enterprise,93819,7818.25,31904,9954,9030,0,12705,14559
2024-07-01,424,Core Platform,81528,6794.0,16987,7518,7643,0,5242,8168
2024-07-01,425,AI Suite,111661,9305.08,31282,6093,1465,0,23220,32830
2024-07-01,426,Core Platform,10558,879.83,28421,8169,5190,0,20720,13494
2024-07-01,427,Security,114701,9558.42,39838,18958,5458,0,28710,6677
2024-07-01,428,Security,27250,2270.83,27165,11228,5851,0,26304,20478
2024-07-01,429,AI Suite,14939,1244.92,20617,7937,8297,0,28688,35817
2024-07-01,430,AI Suite,32504,2708.67,6003,11269,7849,0,2346,35447
2024-07-01,431,Analytics,0,0.0,14727,2769,6705,83976,29305,26165
2024-07-01,432,Security,2865,238.75,49032,4454,1589,67508,28108,30249
2024-07-01,433,Security,138656,11554.67,17189,7458,6044,0,29009,37451
2024-07-01,434,Enterprise,100029,8335.75,28559,4076,8263,0,14583,1222
2024-07-01,435,Security,86521,7210.08,41090,5812,891,0,13708,16285
2024-07-01,436,Enterprise,61669,5139.08,40014,9236,5652,0,12283,29397
2024-07-01,437,Security,64395,5366.25,39394,7397,6653,0,19931,29464
2024-07-01,438,Security,40318,3359.83,43997,243,7702,0,2709,1109
2024-07-01,439,AI Suite,8895,741.25,22382,9922,8471,0,18707,8139
2024-07-01,440,AI Suite,140687,11723.92,16431,16059,6931,0,26538,37990
2024-07-01,441,Security,49656,4138.0,39860,2297,9782,0,12997,18884
2024-07-01,442,Core Platform,58634,4886.17,37292,12089,5207,0,29345,17508
2024-07-01,443,Security,145967,12163.92,10465,12465,4452,0,26115,6117
2024-07-01,444,Core Platform,16623,1385.25,9644,3763,6048,0,17583,28326
2024-07-01,445,Core Platform,133064,11088.67,47958,6694,9702,0,21941,23646
2024-07-01,446,Analytics,65864,5488.67,30781,17200,7350,0,6398,35064
2024-07-01,447,Core Platform,128662,10721.83,42094,8163,8604,0,17296,1471
2024-07-01,448,Analytics,101715,8476.25,3777,8240,6815,0,14992,21872
2024-07-01,449,Security,36362,3030.17,20232,3712,1832,0,23959,2078
2024-07-01,450,Security,85888,7157.33,45836,15067,4447,0,22416,32105
2024-07-01,451,AI Suite,104810,8734.17,48380,3293,9303,0,21500,25559
2024-07-01,452,Security,122401,10200.08,10318,14460,9891,0,21483,38237
2024-07-01,453,Core Platform,84299,7024.92,49698,7959,5633,0,25162,8074
2024-07-01,454,Analytics,71461,5955.08,47599,9146,1031,0,5692,19387
2024-07-01,455,Enterprise,95513,7959.42,44373,4962,1547,0,6968,13998
2024-07-01,456,Analytics,40194,3349.5,44352,12695,2369,0,356,12509
2024-07-01,457,AI Suite,47282,3940.17,49263,12338,5019,0,24682,14197
2024-07-01,458,Enterprise,31429,2619.08,14418,13739,8333,0,26900,3410
2024-07-01,459,Analytics,76872,6406.0,45112,9433,9243,0,6031,16171
2024-07-01,460,Security,118922,9910.17,17953,4298,7339,0,25296,38681
2024-07-01,461,Enterprise,64963,5413.58,14211,12694,1683,0,20435,31513
2024-07-01,462,AI Suite,132577,11048.08,23781,15465,1545,0,10873,10037
2024-07-01,463,Enterprise,129795,10816.25,20789,13377,5919,0,28379,19895
2024-07-01,464,Enterprise,32642,2720.17,17471,9507,4881,0,10904,5854
2024-07-01,465,Security,132547,11045.58,21056,42,1348,0,8469,15066
2024-07-01,466,Security,62068,5172.33,18003,10638,5853,0,4411,1779
2024-07-01,467,Core Platform,40944,3412.0,14619,6539,6033,0,23735,32078
2024-07-01,468,Analytics,36373,3031.08,25087,3525,7417,0,20307,11649
2024-07-01,469,AI Suite,122881,10240.08,28238,2020,3012,0,25678,9932
2024-07-01,470,Core Platform,139018,11584.83,25401,9726,7382,0,11985,36186
2024-07-01,471,Security,47885,3990.42,2058,11813,2017,0,21537,21157
2024-07-01,472,Core Platform,151956,12663.0,16465,9570,4428,0,19446,34032
2024-07-01,473,Core Platform,90997,7583.08,34759,10580,8922,0,26091,30836
2024-07-01,474,AI Suite,26057,2171.42,6168,4497,7224,0,6664,39860
2024-07-01,475,Security,106934,8911.17,46150,18719,3946,0,11465,38608
2024-07-01,476,Security,113549,9462.42,33946,8424,9375,0,12780,34327
2024-07-01,477,AI Suite,7553,629.42,23186,1589,6809,0,25118,12385
2024-07-01,478,Security,100158,8346.5,34263,9203,331,0,5159,17014
2024-07-01,479,Enterprise,20301,1691.75,16630,7197,8533,0,27025,5194
2024-07-01,480,Analytics,30276,2523.0,12601,2910,1227,0,22563,16890
2024-07-01,481,Enterprise,104809,8734.08,25897,11712,4472,0,17110,9123
2024-07-01,482,Security,43629,3635.75,6763,6166,6659,0,6459,21419
2024-07-01,483,Enterprise,106097,8841.42,16995,6940,3986,0,16338,37730
2024-07-01,484,Enterprise,72495,6041.25,29204,18144,4599,0,13775,25173
2024-07-01,485,Analytics,102056,8504.67,36020,731,5082,0,16521,9950
2024-07-01,486,AI Suite,71047,5920.58,20055,12997,5350,0,14838,7563
2024-07-01,487,Security,127371,10614.25,43248,10180,2357,0,13171,148
2024-07-01,488,AI Suite,62615,5217.92,24402,4820,4626,0,3814,2175
2024-07-01,489,Core Platform,102619,8551.58,18553,6794,1485,0,17964,2660
2024-07-01,490,Core Platform,136893,11407.75,10514,9348,4795,0,3425,39581
2024-07-01,491,Security,61825,5152.08,26884,13780,4025,0,6292,30172
2024-07-01,492,Analytics,76389,6365.75,46793,14984,8923,0,28706,24567
2024-07-01,493,Core Platform,49942,4161.83,49371,2801,1730,0,25730,30469
2024-07-01,494,Core Platform,117695,9807.92,45683,12461,835,0,12668,24588
2024-07-01,495,Core Platform,119889,9990.75,42629,16189,2931,0,27767,29062
2024-07-01,496,Security,100159,8346.58,23365,6022,8998,0,16014,11581
2024-07-01,497,Security,59738,4978.17,8151,17245,4177,0,28400,33254
2024-07-01,498,Enterprise,51080,4256.67,33271,11861,5390,0,134,6321
2024-07-01,499,AI Suite,138743,11561.92,26681,13446,3456,0,5165,39150
2024-07-01,500,Core Platform,115743,9645.25,9397,8501,8960,0,6521,23573
2024-08-01,1,Core Platform,7669,639.08,11932,4230,4432,0,6247,11317
2024-08-01,2,Analytics,112054,9337.83,2919,9551,9344,0,12495,13384
2024-08-01,3,Security,87553,7296.08,22944,11065,397,0,23218,10496
2024-08-01,4,Enterprise,36618,3051.5,4559,19889,5526,0,10559,21385
2024-08-01,5,Analytics,126928,10577.33,11875,7546,1526,0,29319,39475
2024-08-01,6,Security,145846,12153.83,33317,3188,3957,0,29815,35116
2024-08-01,7,Core Platform,109953,9162.75,43282,62,3462,0,24468,1426
2024-08-01,8,Analytics,120024,10002.0,24945,4407,8361,0,20037,1679
2024-08-01,9,Security,115122,9593.5,48890,11351,6116,0,14801,36450
2024-08-01,10,AI Suite,42354,3529.5,23476,5132,4103,0,15518,4228
2024-08-01,11,Security,137910,11492.5,48243,2484,180,0,7953,4005
2024-08-01,12,Core Platform,89625,7468.75,23948,15731,7900,0,632,9934
2024-08-01,13,Analytics,80421,6701.75,36925,14746,9201,0,16581,13709
2024-08-01,14,Analytics,116619,9718.25,8748,19687,4148,0,7329,30014
2024-08-01,15,AI Suite,27503,2291.92,40355,13379,8496,0,28784,12074
2024-08-01,16,Analytics,83959,6996.58,46080,12431,1528,0,7425,33262
2024-08-01,17,AI Suite,124662,10388.5,11472,12790,10,0,10666,17663
2024-08-01,18,Security,66476,5539.67,43643,14023,2093,0,26583,28259
2024-08-01,19,Core Platform,145562,12130.17,10669,16961,9088,0,18858,33015
2024-08-01,20,Core Platform,106821,8901.75,28979,18538,4184,0,493,15161
2024-08-01,21,Core Platform,30433,2536.08,42920,8928,8047,0,7423,18819
2024-08-01,22,Core Platform,71597,5966.42,7625,1144,9238,0,12689,23575
2024-08-01,23,AI Suite,101396,8449.67,48023,14112,1468,0,2787,27730
2024-08-01,24,AI Suite,59511,4959.25,5620,16175,400,0,9114,6017
2024-08-01,25,AI Suite,97825,8152.08,2009,16414,1039,0,20687,23869
2024-08-01,26,Core Platform,36552,3046.0,34981,15304,2676,0,16811,11810
2024-08-01,27,Security,122496,10208.0,36336,7960,2106,0,14748,19855
2024-08-01,28,Security,81044,6753.67,18751,15054,1608,0,15977,27539
2024-08-01,29,AI Suite,15680,1306.67,12080,1826,1220,0,23707,9031
2024-08-01,30,Security,134912,11242.67,2498,17853,6788,0,18806,20003
2024-08-01,31,Security,138826,11568.83,36586,19488,2273,0,14329,35917
2024-08-01,32,Security,53425,4452.08,24772,9202,1642,0,17908,33175
2024-08-01,33,Core Platform,102056,8504.67,44192,14339,3932,0,18643,1751
2024-08-01,34,Core Platform,140640,11720.0,42812,2860,6599,0,22884,30803
2024-08-01,35,Enterprise,55607,4633.92,46585,4815,5755,0,7128,12570
2024-08-01,36,Core Platform,80534,6711.17,22403,14448,8241,0,9948,19443
2024-08-01,37,Analytics,21950,1829.17,44543,16046,7212,0,4441,15256
2024-08-01,38,Enterprise,23904,1992.0,19925,5540,8613,0,20530,35882
2024-08-01,39,AI Suite,34102,2841.83,49327,5392,8821,0,17062,2034
2024-08-01,40,AI Suite,129422,10785.17,26781,12458,813,0,16962,18495
2024-08-01,41,Security,109092,9091.0,15422,18660,7956,0,24576,13451
2024-08-01,42,Security,117119,9759.92,35008,4432,1676,0,3152,14343
2024-08-01,43,AI Suite,44406,3700.5,8425,5574,6981,0,24564,14083
2024-08-01,44,Security,160031,13335.92,33443,13537,2999,0,29731,14580
2024-08-01,45,Security,86228,7185.67,16601,10757,2757,0,1556,28159
2024-08-01,46,Security,155171,12930.92,33702,18705,881,0,25678,19834
2024-08-01,47,Security,36113,3009.42,44882,15123,5320,0,9142,3268
2024-08-01,48,Enterprise,72634,6052.83,6660,1278,9599,0,23295,10278
2024-08-01,49,Analytics,66493,5541.08,4800,12317,7023,0,24402,38415
2024-08-01,50,Security,112446,9370.5,5572,1566,9515,0,8292,32753
2024-08-01,51,Enterprise,65422,5451.83,9553,2146,3308,0,26881,10228
2024-08-01,52,Security,75170,6264.17,35523,13544,4783,0,27661,30514
2024-08-01,53,Analytics,81339,6778.25,40140,9086,8099,0,17354,38172
2024-08-01,54,Enterprise,54704,4558.67,33940,3327,3167,0,5277,36041
2024-08-01,55,Enterprise,114577,9548.08,49765,14660,5360,0,18572,10273
2024-08-01,56,Enterprise,29034,2419.5,11776,7144,6712,0,21074,28371
2024-08-01,57,Analytics,20222,1685.17,14107,12805,7443,0,7817,39595
2024-08-01,58,AI Suite,0,0.0,12956,1280,4622,17526,23506,17884
2024-08-01,59,Analytics,48313,4026.08,32430,12458,8955,0,6759,27802
2024-08-01,60,Security,132583,11048.58,30587,7293,2618,0,6861,16329
